HTS,year,MFN_adval,MFN_specific,COL2_adval,COL2_specific,MFN_text,COL2_text,special_rate
2827.37.00,1991,4.2,0.0,25.0,0.0,4.2% ,25% ,False
2827.37.00,1992,4.2,0.0,25.0,0.0,4.2% ,25% ,False
2827.37.00,1993,4.2,0.0,25.0,0.0,4.2% ,25% ,False
2827.37.00,1994,4.2,0.0,25.0,0.0,4.2% ,25% ,False
2827.37.00,1995,4.2,0.0,25.0,0.0,4.2% ,25% ,False
2827.38.00,1989,4.2,0.0,28.499999999999996,0.0,4.2%  ,28.5%  ,False
2827.38.00,1991,4.2,0.0,28.499999999999996,0.0,4.2%  ,28.5%  ,False
2827.38.00,1992,4.2,0.0,28.499999999999996,0.0,4.2%  ,28.5%  ,False
2827.38.00,1993,4.2,0.0,28.499999999999996,0.0,4.2%  ,28.5%  ,False
2827.38.00,1994,4.2,0.0,28.499999999999996,0.0,4.2%  ,28.5%  ,False
2827.38.00,1995,4.2,0.0,28.499999999999996,0.0,4.2%  ,28.5%  ,False
2827.38.00,1996,4.2,0.0,28.499999999999996,0.0,4.2%  ,28.5%  ,False
2827.39.10,1989,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.39.10,1991,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.39.10,1992,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.39.10,1993,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.39.10,1994,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.39.10,1995,15.0,0.0,40.0,0.0,15% ,40% ,False
2827.39.10,1996,13.900000000000002,0.0,40.0,0.0,13.9% ,40% ,False
2827.39.20,1989,4.0,0.132,25.0,0.485,13.2¢/kg + 4% ,48.5¢/kg + 25% ,False
2827.39.20,1991,4.0,0.132,25.0,0.485,13.2¢/kg + 4% ,48.5¢/kg + 25% ,False
2827.39.20,1992,4.0,0.132,25.0,0.485,13.2¢/kg + 4% ,48.5¢/kg + 25% ,False
2827.39.20,1993,4.0,0.132,25.0,0.485,13.2¢/kg + 4%,48.5¢/kg + 25%,False
2827.39.20,1994,4.0,0.132,25.0,0.485,13.2¢/kg + 4%,48.5¢/kg + 25%,False
2827.39.20,1995,5.1,0.0,31.900000000000002,0.0,5.1% ,31.9% ,False
2827.39.20,1996,5.1,0.0,31.900000000000002,0.0,5.1% ,31.9% ,False
2827.39.25,1996,4.2,0.0,25.0,0.0,4.2% ,25% ,False
2827.39.30,1989,4.9,0.0,30.0,0.0,4.9% ,30% ,False
2827.39.30,1991,4.9,0.0,30.0,0.0,4.9% ,30% ,False
2827.39.30,1992,4.9,0.0,30.0,0.0,4.9% ,30% ,False
2827.39.30,1993,4.9,0.0,30.0,0.0,4.9% ,30% ,False
2827.39.30,1994,4.9,0.0,30.0,0.0,4.9% ,30% ,False
2827.39.30,1995,4.9,0.0,30.0,0.0,4.9% ,30% ,False
2827.39.30,1996,4.9,0.0,30.0,0.0,4.9% ,30% ,False
2827.39.40,1989,10.0,0.0,45.5,0.0,10% ,45.5% ,False
2827.39.40,1991,10.0,0.0,45.5,0.0,10% ,45.5% ,False
2827.39.40,1992,10.0,0.0,45.5,0.0,10% ,45.5% ,False
2827.39.40,1993,10.0,0.0,45.5,0.0,10% ,45.5% ,False
2827.39.40,1994,10.0,0.0,45.5,0.0,10% ,45.5% ,False
2827.39.40,1995,9.1,0.0,45.5,0.0,9.1% ,45.5% ,False
2827.39.40,1996,8.2,0.0,45.5,0.0,8.2% ,45.5% ,False
2827.39.50,1989,3.7000000000000006,0.0,25.0,0.0,3.7% ,25% ,False
2827.39.50,1991,3.7000000000000006,0.0,25.0,0.0,3.7% ,25% ,False
2827.39.50,1992,3.7000000000000006,0.0,25.0,0.0,3.7% ,25% ,False
2827.39.50,1993,3.7000000000000006,0.0,25.0,0.0,3.7% ,25% ,False
2827.39.50,1994,3.7000000000000006,0.0,25.0,0.0,3.7% ,25% ,False
2827.39.50,1995,3.7000000000000006,0.0,25.0,0.0,3.7% ,25% ,False
2827.39.50,1996,3.7000000000000006,0.0,25.0,0.0,3.7% ,25% ,False
2827.41.00,1989,3.9,0.0,32.5,0.0,3.9%  ,32.5%  ,False
2827.41.00,1991,3.9,0.0,32.5,0.0,3.9%  ,32.5%  ,False
2827.41.00,1992,3.9,0.0,32.5,0.0,3.9%  ,32.5%  ,False
2827.41.00,1993,3.9,0.0,32.5,0.0,3.9%  ,32.5%  ,False
2827.41.00,1994,3.9,0.0,32.5,0.0,3.9%  ,32.5%  ,False
2827.41.00,1995,3.9,0.0,32.5,0.0,3.9%  ,32.5%  ,False
2827.41.00,1996,3.9,0.0,32.5,0.0,3.9%  ,32.5%  ,False
2827.49.10,1989,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.49.10,1991,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.49.10,1992,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.49.10,1993,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.49.10,1994,16.0,0.0,40.0,0.0,16% ,40% ,False
2827.49.10,1995,15.0,0.0,40.0,0.0,15% ,40% ,False
2827.49.10,1996,13.900000000000002,0.0,40.0,0.0,13.9% ,40% ,False
2827.49.50,1989,7.000000000000001,0.0,25.0,0.0,7%   ,25%   ,False
2827.49.50,1991,7.000000000000001,0.0,25.0,0.0,7%   ,25%   ,False
2827.49.50,1992,7.000000000000001,0.0,25.0,0.0,7%   ,25%   ,False
2827.49.50,1993,7.000000000000001,0.0,25.0,0.0,7%   ,25%   ,False
2827.49.50,1994,7.000000000000001,0.0,25.0,0.0,7%   ,25%   ,False
2827.49.50,1995,6.7,0.0,25.0,0.0,6.7%  ,25%  ,False
2827.49.50,1996,6.4,0.0,25.0,0.0,6.4%  ,25%  ,False
2827.51.00,1995,0.0,0.0,0.0,0.22,Free ,22¢/kg ,False
2827.51.00,1996,0.0,0.0,0.0,0.22,Free ,22¢/kg ,False
2827.51.10,1989,0.0,0.066,0.0,0.22,6.6¢/kg ,22¢/kg ,False
2827.51.10,1991,0.0,0.066,0.0,0.22,6.6¢/kg ,22¢/kg ,False
2827.51.10,1992,0.0,0.066,0.0,0.22,6.6¢/kg ,22¢/kg ,False
2827.51.10,1993,0.0,0.066,0.0,0.22,6.6¢/kg,22¢/kg,False
2827.51.10,1994,0.0,0.066,0.0,0.22,6.6¢/kg,22¢/kg,False
2827.51.20,1989,0.0,0.033,0.0,0.22,3.3¢/kg  ,22¢/kg  ,False
2827.51.20,1991,0.0,0.033,0.0,0.22,3.3¢/kg  ,22¢/kg  ,False
2827.51.20,1992,0.0,0.033,0.0,0.22,3.3¢/kg  ,22¢/kg  ,False
2827.51.20,1993,0.0,0.033,0.0,0.22,3.3¢/kg  ,22¢/kg  ,False
2827.51.20,1994,0.0,0.033,0.0,0.22,3.3¢/kg  ,22¢/kg  ,False
2827.59.05,1989,3.1,0.0,25.0,0.0,3.1% ,25% ,False
2827.59.05,1991,3.1,0.0,25.0,0.0,3.1% ,25% ,False
2827.59.05,1992,3.1,0.0,25.0,0.0,3.1% ,25% ,False
2827.59.05,1993,3.1,0.0,25.0,0.0,3.1% ,25% ,False
2827.59.05,1994,3.1,0.0,25.0,0.0,3.1% ,25% ,False
2827.59.20,1989,0.0,0.0,25.0,0.0,Free,25%,False
2827.59.20,1991,0.0,0.0,25.0,0.0,Free,25%,False
2827.59.20,1992,0.0,0.0,25.0,0.0,Free,25%,False
2827.59.20,1993,0.0,0.0,25.0,0.0,Free,25%,False
2827.59.20,1994,0.0,0.0,25.0,0.0,Free,25%,False
2827.59.25,1995,0.0,0.0,25.0,0.0, Free, 25%,False
2827.59.25,1996,0.0,0.0,25.0,0.0, Free, 25%,False
2827.59.30,1989,3.7000000000000006,0.0,25.0,0.0,3.7%  ,25%  ,False
2827.59.30,1991,3.7000000000000006,0.0,25.0,0.0,3.7%  ,25%  ,False
2827.59.30,1992,3.7000000000000006,0.0,25.0,0.0,3.7%  ,25%  ,False
2827.59.30,1993,3.7000000000000006,0.0,25.0,0.0,3.7% ,25% ,False
2827.59.30,1994,3.7000000000000006,0.0,25.0,0.0,3.7% ,25% ,False
2827.59.50,1989,3.6000000000000005,0.0,25.0,0.0,3.6%  ,25%  ,False
2827.59.50,1991,3.6000000000000005,0.0,25.0,0.0,3.6%  ,25%  ,False
2827.59.50,1992,3.6000000000000005,0.0,25.0,0.0,3.6%  ,25%  ,False
2827.59.50,1993,3.6000000000000005,0.0,25.0,0.0,3.6%  ,25%  ,False
2827.59.50,1994,3.6000000000000005,0.0,25.0,0.0,3.6%  ,25%  ,False
2827.59.50,1995,3.6000000000000005,0.0,25.0,0.0,3.6%  ,25%  ,False
2827.59.50,1996,3.6000000000000005,0.0,25.0,0.0,3.6%  ,25%  ,False
2827.60.10,1989,0.0,0.0,25.0,0.0,Free,25%,False
2827.60.10,1991,0.0,0.0,25.0,0.0,Free,25%,False
2827.60.10,1992,0.0,0.0,25.0,0.0,Free,25%,False
2827.60.10,1993,0.0,0.0,25.0,0.0,Free,25%,False
2827.60.10,1994,0.0,0.0,25.0,0.0,Free,25%,False
2827.60.10,1995,0.0,0.0,25.0,0.0,Free,25%,False
2827.60.10,1996,0.0,0.0,25.0,0.0,Free,25%,False
2827.60.20,1989,2.8,0.0,7.5,0.0,2.8% ,7.5% ,False
2827.60.20,1991,2.8,0.0,7.5,0.0,2.8%,7.5%,False
2827.60.20,1992,2.8,0.0,7.5,0.0,2.8%,7.5%,False
2827.60.20,1993,2.8,0.0,7.5,0.0,2.8% ,7.5% ,False
2827.60.20,1994,2.8,0.0,7.5,0.0,2.8% ,7.5% ,False
2827.60.20,1995,2.8,0.0,7.5,0.0,2.8% ,7.5% ,False
2827.60.20,1996,2.8,0.0,7.5,0.0,2.8% ,7.5% ,False
2827.60.50,1989,4.2,0.0,25.0,0.0,4.2%   ,25%   ,False
2827.60.50,1991,4.2,0.0,25.0,0.0,4.2%  ,25%  ,False
2827.60.50,1992,4.2,0.0,25.0,0.0,4.2%  ,25%  ,False
2827.60.50,1993,4.2,0.0,25.0,0.0,4.2%   ,25%   ,False
2827.60.50,1994,4.2,0.0,25.0,0.0,4.2%   ,25%   ,False
2827.60.50,1995,4.2,0.0,25.0,0.0,4.2%   ,25%   ,False
2827.60.50,1996,4.2,0.0,25.0,0.0,4.2%   ,25%   ,False
2828.10.00,1989,2.4,0.0,25.0,0.0, 2.4% , 25% ,False
2828.10.00,1991,2.4,0.0,25.0,0.0, 2.4%, 25%,False
2828.10.00,1992,2.4,0.0,25.0,0.0, 2.4%, 25%,False
2828.10.00,1993,2.4,0.0,25.0,0.0, 2.4% , 25% ,False
2828.10.00,1994,2.4,0.0,25.0,0.0, 2.4% , 25% ,False
2828.10.00,1995,2.4,0.0,25.0,0.0, 2.4% , 25% ,False
2828.10.00,1996,2.4,0.0,25.0,0.0, 2.4% , 25% ,False
2828.90.00,1989,3.7000000000000006,0.0,25.0,0.0,3.7%    ,25%    ,False
2828.90.00,1991,3.7000000000000006,0.0,25.0,0.0,3.7%    ,25%    ,False
2828.90.00,1992,3.7000000000000006,0.0,25.0,0.0,3.7%    ,25%    ,False
2828.90.00,1993,3.7000000000000006,0.0,25.0,0.0,3.7%    ,25%    ,False
2828.90.00,1994,3.7000000000000006,0.0,25.0,0.0,3.7%    ,25%    ,False
2828.90.00,1995,3.7000000000000006,0.0,25.0,0.0,3.7%    ,25%    ,False
2828.90.00,1996,3.7000000000000006,0.0,25.0,0.0,3.7%    ,25%    ,False
2829.11.00,1989,0.0,0.0,13.0,0.0,Free,13%,False
2829.11.00,1991,0.0,0.0,13.0,0.0,Free,13%,False
2829.11.00,1992,0.0,0.0,13.0,0.0,Free,13%,False
2829.11.00,1993,0.0,0.0,13.0,0.0,Free,13%,False
2829.11.00,1994,0.0,0.0,13.0,0.0,Free,13%,False
